,0_x,0_y,0_z,0_vis,1_x,1_y,1_z,1_vis,2_x,2_y,2_z,2_vis,3_x,3_y,3_z,3_vis,4_x,4_y,4_z,4_vis,5_x,5_y,5_z,5_vis,6_x,6_y,6_z,6_vis,7_x,7_y,7_z,7_vis,8_x,8_y,8_z,8_vis,9_x,9_y,9_z,9_vis,10_x,10_y,10_z,10_vis,11_x,11_y,11_z,11_vis,12_x,12_y,12_z,12_vis,13_x,13_y,13_z,13_vis,14_x,14_y,14_z,14_vis,15_x,15_y,15_z,15_vis,16_x,16_y,16_z,16_vis,17_x,17_y,17_z,17_vis,18_x,18_y,18_z,18_vis,19_x,19_y,19_z,19_vis,20_x,20_y,20_z,20_vis,21_x,21_y,21_z,21_vis,22_x,22_y,22_z,22_vis,23_x,23_y,23_z,23_vis,24_x,24_y,24_z,24_vis,25_x,25_y,25_z,25_vis,26_x,26_y,26_z,26_vis,27_x,27_y,27_z,27_vis,28_x,28_y,28_z,28_vis,29_x,29_y,29_z,29_vis,30_x,30_y,30_z,30_vis,31_x,31_y,31_z,31_vis,32_x,32_y,32_z,32_vis
291,0.41740942001342773,0.27728113532066345,-0.2436259537935257,0.9999993443489075,0.422160804271698,0.25177767872810364,-0.20952817797660828,0.9999987483024597,0.42802324891090393,0.25044888257980347,-0.2095669060945511,0.9999989867210388,0.43310755491256714,0.24952520430088043,-0.20959722995758057,0.9999986290931702,0.4015580117702484,0.2566588819026947,-0.21983671188354492,0.9999983906745911,0.39318859577178955,0.2588863670825958,-0.21992826461791992,0.9999987483024597,0.3860265016555786,0.2611808180809021,-0.2198745310306549,0.9999985694885254,0.4407171607017517,0.25781336426734924,-0.04952382296323776,0.999998152256012,0.37724000215530396,0.27561601996421814,-0.09233161807060242,0.9999980330467224,0.43020176887512207,0.29950425028800964,-0.18444222211837769,0.9999997615814209,0.40634840726852417,0.305119127035141,-0.19898472726345062,0.9999997615814209,0.49966421723365784,0.38469797372817993,0.021371129900217056,0.9999911785125732,0.34770888090133667,0.4082438051700592,-0.02489997074007988,0.9999896287918091,0.5416162014007568,0.53515625,-0.09691528975963593,0.9890170693397522,0.35308557748794556,0.5696445107460022,-0.12454597651958466,0.9823727011680603,0.5528675317764282,0.593396782875061,-0.38657549023628235,0.9759950041770935,0.38175269961357117,0.6421946287155151,-0.4009523391723633,0.9627558588981628,0.5492273569107056,0.6400855779647827,-0.45412030816078186,0.9628477096557617,0.392159640789032,0.6769182682037354,-0.4669952988624573,0.9495900273323059,0.5346248745918274,0.6107484698295593,-0.47680607438087463,0.9660163521766663,0.403923898935318,0.6435591578483582,-0.48597073554992676,0.954163134098053,0.5312259793281555,0.5926944613456726,-0.4026731550693512,0.9614489078521729,0.40216630697250366,0.6290566325187683,-0.4132370352745056,0.9524625539779663,0.499929815530777,0.6037388443946838,0.004289352335035801,0.9994949698448181,0.4103192687034607,0.6247559189796448,-0.003456826088950038,0.9994466304779053,0.5071529746055603,0.5937978625297546,-0.5100525617599487,0.9939869046211243,0.4189101755619049,0.6197875142097473,-0.5036896467208862,0.9908628463745117,0.530410885810852,0.9021112322807312,-0.41949373483657837,0.9775455594062805,0.47230204939842224,0.9273626208305359,-0.4475789964199066,0.9689657092094421,0.5284067392349243,0.938938319683075,-0.4183955192565918,0.9244299530982971,0.4802721440792084,0.9556983113288879,-0.44973039627075195,0.9393372535705566,0.529310405254364,1.0072083473205566,-0.6260279417037964,0.967199444770813,0.5010325908660889,1.0178109407424927,-0.6759911179542542,0.9541807770729065
292,0.4166698455810547,0.27025336027145386,-0.23403391242027283,0.9999994039535522,0.4214702546596527,0.24480704963207245,-0.2001674622297287,0.9999988675117493,0.42729464173316956,0.24361249804496765,-0.20020878314971924,0.9999990463256836,0.4323961138725281,0.24276573956012726,-0.2002391517162323,0.9999987483024597,0.4008646607398987,0.24974483251571655,-0.20871707797050476,0.9999985098838806,0.3927003741264343,0.25205376744270325,-0.2088116854429245,0.9999988675117493,0.3857121467590332,0.2543964385986328,-0.20878088474273682,0.9999986886978149,0.44032734632492065,0.25274813175201416,-0.04010247439146042,0.9999983310699463,0.3771623969078064,0.27084651589393616,-0.07987549901008606,0.9999982118606567,0.42991167306900024,0.2924024164676666,-0.17604796588420868,0.9999997615814209,0.40570735931396484,0.2980653941631317,-0.18877479434013367,0.9999997615814209,0.49883800745010376,0.38442590832710266,0.028774863108992577,0.9999917149543762,0.34648603200912476,0.4085135757923126,-0.01516385842114687,0.9999895691871643,0.5412459969520569,0.534783661365509,-0.09284712374210358,0.9892055988311768,0.35294562578201294,0.5708339810371399,-0.1209062784910202,0.9827247262001038,0.5528753399848938,0.5923324823379517,-0.384112149477005,0.977217972278595,0.38122591376304626,0.6421801447868347,-0.4003124237060547,0.9635645151138306,0.5492970943450928,0.6386985778808594,-0.4513612389564514,0.9647597074508667,0.39209672808647156,0.6768406629562378,-0.4664291441440582,0.9505965113639832,0.5350217819213867,0.6094740629196167,-0.4739985466003418,0.9677634835243225,0.40350717306137085,0.6435444355010986,-0.48466935753822327,0.9551263451576233,0.531739354133606,0.5911695957183838,-0.39996111392974854,0.9632219076156616,0.40146827697753906,0.6290475726127625,-0.41229233145713806,0.9532153010368347,0.4997062087059021,0.6038414239883423,0.004726387094706297,0.9995124340057373,0.4101390242576599,0.6259422302246094,-0.0039156642742455006,0.9994534254074097,0.5070223808288574,0.5929394364356995,-0.5151528120040894,0.9941245913505554,0.4186570644378662,0.620110273361206,-0.5170735120773315,0.9908647537231445,0.5304754376411438,0.9013845324516296,-0.4255560040473938,0.9778429269790649,0.4721618592739105,0.9274107217788696,-0.45544737577438354,0.9692198634147644,0.5284080505371094,0.938521146774292,-0.42474690079689026,0.9252511858940125,0.480180561542511,0.9557010531425476,-0.4576946198940277,0.9399057626724243,0.5300768613815308,1.0072214603424072,-0.6318119764328003,0.9677541255950928,0.5012782216072083,1.0186896324157715,-0.6831160187721252,0.9547290802001953
293,0.41485628485679626,0.2657723128795624,-0.23650255799293518,0.999999463558197,0.42028290033340454,0.24148891866207123,-0.20410728454589844,0.9999989867210388,0.42618194222450256,0.24048002064228058,-0.20414142310619354,0.9999991059303284,0.43146586418151855,0.23977969586849213,-0.20416724681854248,0.9999988675117493,0.3997690677642822,0.24626411497592926,-0.21082106232643127,0.9999986290931702,0.39192289113998413,0.2484705150127411,-0.21091008186340332,0.9999989867210388,0.3852054178714752,0.2506483197212219,-0.21088513731956482,0.9999988079071045,0.44012346863746643,0.25028470158576965,-0.04596351459622383,0.9999984502792358,0.3766697347164154,0.26692867279052734,-0.07943428307771683,0.9999983310699463,0.42864757776260376,0.28764909505844116,-0.17981384694576263,0.9999997615814209,0.40423861145973206,0.29296982288360596,-0.1898575872182846,0.9999997615814209,0.497864305973053,0.3841174840927124,0.0225325059145689,0.9999921917915344,0.34539443254470825,0.40829774737358093,-0.016223132610321045,0.9999895691871643,0.5405999422073364,0.5344803333282471,-0.10314399003982544,0.9892967343330383,0.3525061011314392,0.5704981684684753,-0.12416380643844604,0.9828310608863831,0.5524482727050781,0.5901944637298584,-0.3968377709388733,0.9782191514968872,0.3805440068244934,0.641923725605011,-0.4123620092868805,0.9640248417854309,0.5492830276489258,0.63676917552948,-0.46644479036331177,0.9663757681846619,0.3917662501335144,0.6766146421432495,-0.4803042411804199,0.9512421488761902,0.5350920557975769,0.6078537106513977,-0.4905191957950592,0.9692316651344299,0.403142511844635,0.6433719992637634,-0.4979563355445862,0.9557506442070007,0.5317781567573547,0.5890986323356628,-0.41388219594955444,0.9647011160850525,0.40090829133987427,0.628792405128479,-0.4243461489677429,0.9536478519439697,0.49911150336265564,0.6039113998413086,0.005178716965019703,0.9995290637016296,0.40964531898498535,0.626305341720581,-0.004391046240925789,0.9994606971740723,0.5069958567619324,0.5929175615310669,-0.522153377532959,0.994242787361145,0.4181882441043854,0.6221981048583984,-0.5208526849746704,0.9908218383789062,0.5304840207099915,0.899438738822937,-0.42605119943618774,0.9780595302581787,0.47211891412734985,0.9274631142616272,-0.45535174012184143,0.9694647192955017,0.5284062027931213,0.9375229477882385,-0.42510882019996643,0.9258833527565002,0.4801742434501648,0.9556838274002075,-0.45747604966163635,0.9402990341186523,0.5304961204528809,1.007010817527771,-0.6326637268066406,0.9681316614151001,0.5013118982315063,1.0182729959487915,-0.6825472116470337,0.9551258087158203
294,0.41401785612106323,0.2641810178756714,-0.2458348572254181,0.9999995231628418,0.41965121030807495,0.24030916392803192,-0.20879295468330383,0.9999990463256836,0.4255762994289398,0.23938296735286713,-0.2088506668806076,0.9999991655349731,0.430939257144928,0.23878726363182068,-0.20886078476905823,0.9999989867210388,0.3990870416164398,0.2449030876159668,-0.21863630414009094,0.9999987483024597,0.39140886068344116,0.24705035984516144,-0.2187410593032837,0.9999990463256836,0.3848554193973541,0.24916069209575653,-0.21870367228984833,0.999998927116394,0.439931720495224,0.24944648146629333,-0.05463257431983948,0.9999985694885254,0.3762865364551544,0.2652544677257538,-0.08604688942432404,0.9999984502792358,0.42805933952331543,0.285958468914032,-0.18681974709033966,0.9999997615814209,0.4034225046634674,0.29124826192855835,-0.19948139786720276,0.9999997615814209,0.49738985300064087,0.38402727246284485,0.017229538410902023,0.9999925494194031,0.34468990564346313,0.40813106298446655,-0.021866511553525925,0.9999895095825195,0.5404653549194336,0.5342234373092651,-0.10705260932445526,0.9895153045654297,0.35220056772232056,0.5702010989189148,-0.13540413975715637,0.9830455183982849,0.5521514415740967,0.5898562669754028,-0.4184436798095703,0.9792450666427612,0.3800128400325775,0.6418832540512085,-0.42959704995155334,0.9646755456924438,0.5492745637893677,0.6357772946357727,-0.48895835876464844,0.9679651856422424,0.39125698804855347,0.676556408405304,-0.4991510808467865,0.9521034359931946,0.5351277589797974,0.6071919202804565,-0.5123205780982971,0.9706716537475586,0.40254560112953186,0.6433522701263428,-0.5172144174575806,0.9565590620040894,0.5318045616149902,0.5887328386306763,-0.43512874841690063,0.9661653637886047,0.4002586007118225,0.6287813186645508,-0.44190797209739685,0.9542546272277832,0.4987533986568451,0.6040130853652954,0.005496948957443237,0.9995428919792175,0.4092424809932709,0.6266824007034302,-0.004717979114502668,0.9994651079177856,0.5068318247795105,0.5930286049842834,-0.5276491641998291,0.9942880868911743,0.4178902208805084,0.6232435703277588,-0.5248597860336304,0.9906599521636963,0.5305032730102539,0.8995031118392944,-0.4265284538269043,0.9779852032661438,0.47207731008529663,0.9274961352348328,-0.45530372858047485,0.969131350517273,0.5284045934677124,0.9375566244125366,-0.4255387783050537,0.9259035587310791,0.4801177978515625,0.9556808471679688,-0.457338809967041,0.9399906396865845,0.5306802988052368,1.0070288181304932,-0.6342673301696777,0.968170702457428,0.5017005205154419,1.0175009965896606,-0.6828070282936096,0.9548252820968628
295,0.4132921099662781,0.2649095356464386,-0.2455114871263504,0.9999995827674866,0.41920751333236694,0.24054460227489471,-0.21038885414600372,0.9999991059303284,0.42517560720443726,0.23968273401260376,-0.21043245494365692,0.9999992251396179,0.43059903383255005,0.23913520574569702,-0.21044886112213135,0.9999990463256836,0.3986560106277466,0.24509111046791077,-0.21849460899829865,0.9999988675117493,0.3911307454109192,0.2471315711736679,-0.21859338879585266,0.9999991059303284,0.3847651183605194,0.2492499053478241,-0.21856005489826202,0.9999989867210388,0.43975839018821716,0.2498164176940918,-0.053997866809368134,0.9999986886978149,0.3759799599647522,0.26509934663772583,-0.08539408445358276,0.9999985694885254,0.4275937080383301,0.2867591977119446,-0.18720705807209015,0.9999997615814209,0.4028472304344177,0.2919893264770508,-0.19912251830101013,0.9999997615814209,0.4969864785671234,0.3836821913719177,0.016351554542779922,0.9999929070472717,0.34435737133026123,0.40810105204582214,-0.02180170640349388,0.9999895095825195,0.5402389764785767,0.534020185470581,-0.11016315221786499,0.9895089864730835,0.3520951569080353,0.5702561736106873,-0.13606984913349152,0.983113706111908,0.5517389178276062,0.5891898274421692,-0.41756096482276917,0.9799711108207703,0.3795405328273773,0.6419168710708618,-0.4287424087524414,0.9650546908378601,0.5492464303970337,0.635116696357727,-0.4875861704349518,0.969170868396759,0.3907400071620941,0.6769214272499084,-0.49780935049057007,0.9526463747024536,0.5351200699806213,0.6065376996994019,-0.5104342699050903,0.9717692136764526,0.40177327394485474,0.6437665820121765,-0.5157886743545532,0.9570896029472351,0.5317590832710266,0.5881956219673157,-0.43392911553382874,0.9672638177871704,0.399393767118454,0.6290968060493469,-0.4410688877105713,0.9546517729759216,0.4987568259239197,0.6042470932006836,0.0060999225825071335,0.9995535016059875,0.40918779373168945,0.6281108260154724,-0.005336139351129532,0.9994681477546692,0.5065547227859497,0.5931929349899292,-0.528546929359436,0.994340717792511,0.41755446791648865,0.6247808933258057,-0.5249147415161133,0.9905558228492737,0.5304744839668274,0.8992565274238586,-0.42666763067245483,0.9779984354972839,0.47206681966781616,0.9286887049674988,-0.4547439515590668,0.9691846370697021,0.5283770561218262,0.937367856502533,-0.4255485534667969,0.9261229038238525,0.4801362156867981,0.9566745162010193,-0.45661431550979614,0.9400259852409363,0.5308891534805298,1.0067508220672607,-0.634253203868866,0.9683047533035278,0.5020017623901367,1.0198724269866943,-0.6818963289260864,0.9548295736312866
296,0.41285228729248047,0.2655404806137085,-0.23682844638824463,0.9999995827674866,0.41897958517074585,0.24101854860782623,-0.20338833332061768,0.9999991655349731,0.42500513792037964,0.24027656018733978,-0.2034253627061844,0.9999992847442627,0.43045878410339355,0.23983769118785858,-0.20344755053520203,0.9999991059303284,0.3983493447303772,0.24547818303108215,-0.21026059985160828,0.9999989867210388,0.3909466564655304,0.24745582044124603,-0.21034996211528778,0.9999991655349731,0.3847094476222992,0.24960453808307648,-0.2103188931941986,0.9999990463256836,0.43961915373802185,0.2504502534866333,-0.04675014689564705,0.9999988079071045,0.375710666179657,0.2652350068092346,-0.07789111137390137,0.9999986886978149,0.4273080825805664,0.2876352071762085,-0.1799967885017395,0.9999997615814209,0.40246206521987915,0.29278242588043213,-0.19034817814826965,0.9999997615814209,0.49668702483177185,0.3835549056529999,0.02032763697206974,0.9999932050704956,0.3440695106983185,0.40807777643203735,-0.017837930470705032,0.9999895095825195,0.5396794080734253,0.5339224934577942,-0.109488345682621,0.9894502758979797,0.35199445486068726,0.5700600147247314,-0.13298001885414124,0.9831808805465698,0.5502158403396606,0.5889171957969666,-0.4127543568611145,0.9805209636688232,0.37916821241378784,0.641902506351471,-0.4239881634712219,0.96534264087677,0.5488759279251099,0.6350509524345398,-0.4821699261665344,0.9701306819915771,0.39032381772994995,0.6771708726882935,-0.49265608191490173,0.9530873894691467,0.5346131920814514,0.6064456105232239,-0.5048311948776245,0.9726420640945435,0.4013800621032715,0.6444962620735168,-0.5103100538253784,0.9575247168540955,0.5310274958610535,0.5881538987159729,-0.4290747046470642,0.9681240916252136,0.3990228474140167,0.629719614982605,-0.43625789880752563,0.9549828171730042,0.49867621064186096,0.6043708920478821,0.006531897932291031,0.9995608329772949,0.40901583433151245,0.628516435623169,-0.005775180645287037,0.9994667768478394,0.5064862370491028,0.5932109355926514,-0.524868369102478,0.9944155812263489,0.4175589978694916,0.6261005997657776,-0.5242659449577332,0.9905910491943359,0.5304373502731323,0.8985028862953186,-0.4254555106163025,0.9781851172447205,0.4720076620578766,0.9284839630126953,-0.45478206872940063,0.9694414138793945,0.5282692909240723,0.9367431402206421,-0.4241637587547302,0.9265312552452087,0.47994351387023926,0.9564272165298462,-0.456627756357193,0.9403372406959534,0.5309079885482788,1.004407286643982,-0.6313164830207825,0.9685647487640381,0.5023875832557678,1.018792986869812,-0.6813207268714905,0.9551572203636169
297,0.4140390455722809,0.2661478817462921,-0.24334387481212616,0.9999995827674866,0.42008328437805176,0.24176985025405884,-0.20898190140724182,0.9999992251396179,0.4260435700416565,0.24096015095710754,-0.20902666449546814,0.9999993443489075,0.4313742518424988,0.24035148322582245,-0.2090463638305664,0.9999991655349731,0.39901307225227356,0.24625550210475922,-0.21770909428596497,0.9999990463256836,0.3912256062030792,0.24807706475257874,-0.21780924499034882,0.9999992251396179,0.3847547769546509,0.2500181794166565,-0.21777746081352234,0.9999991059303284,0.4397953450679779,0.25076743960380554,-0.05016498640179634,0.999998927116394,0.3757132887840271,0.26542237401008606,-0.08720573037862778,0.9999988079071045,0.42770543694496155,0.28815022110939026,-0.18511119484901428,0.9999997615814209,0.4029189944267273,0.293245792388916,-0.1972571462392807,0.9999997615814209,0.4965183138847351,0.38353413343429565,0.01916293427348137,0.9999935626983643,0.3439508080482483,0.40810224413871765,-0.022709786891937256,0.9999896883964539,0.5391556620597839,0.5329747796058655,-0.11078283935785294,0.9895763397216797,0.35189199447631836,0.5699120163917542,-0.13398964703083038,0.9836358428001404,0.5499094128608704,0.5894254446029663,-0.41265901923179626,0.9811416864395142,0.3792262375354767,0.6421335339546204,-0.4228728711605072,0.9659969210624695,0.548859715461731,0.6351907253265381,-0.48208412528038025,0.971085786819458,0.3903863728046417,0.6775057315826416,-0.491452693939209,0.9538372159004211,0.534547746181488,0.6069766283035278,-0.5045040845870972,0.9735114574432373,0.4013928472995758,0.6450585126876831,-0.5091371536254883,0.9582570195198059,0.530899167060852,0.589040994644165,-0.42889195680618286,0.9689897894859314,0.3990679085254669,0.6303142309188843,-0.4351269602775574,0.9556111097335815,0.4986346662044525,0.6041759252548218,0.006513357162475586,0.999572217464447,0.4089988172054291,0.6284932494163513,-0.005754322279244661,0.9994725584983826,0.5064660310745239,0.5933839082717896,-0.5244916081428528,0.9945557713508606,0.41769275069236755,0.6264210343360901,-0.5231654047966003,0.9906982183456421,0.5303322672843933,0.8986160755157471,-0.4228017330169678,0.9785485863685608,0.4717719554901123,0.928442656993866,-0.4518795609474182,0.9698370099067688,0.528220534324646,0.9367026090621948,-0.4210890829563141,0.9272752404212952,0.4795714318752289,0.9559850096702576,-0.4536561369895935,0.9407289624214172,0.5308699607849121,1.0044450759887695,-0.6298081874847412,0.9689986705780029,0.5023699998855591,1.017860770225525,-0.6798879504203796,0.9556885957717896
